loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;
127;MainEnsemble;DecisionTreeSingle::findBestSplitOMP(std::vector<double, std::allocator<double> > const&, int, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double) [clone ._omp_fn.0];1523;;Innermost;2.6722857952118;0.095000006258488;;;;;;2.6722857952118;0.095000006258488;;;;;;;;
126;MainEnsemble;DecisionTreeSingle::findBestSplitOMP(std::vector<double, std::allocator<double> > const&, int, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double) [clone ._omp_fn.0];1523;;Innermost;1.6877591609955;0.059999991208315;;;;;;1.6877591609955;0.059999991208315;;;;;;;;
124;MainEnsemble;DecisionTreeSingle::predict(std::vector<double, std::allocator<double> > const&) const;1516;;Single;1.4064660072327;0.049999997019768;;;;;;1.4064660072327;0.049999997019768;;;;;;;;
146;MainEnsemble;__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Iter_less_iter);1828;;Outermost;1.6877591609955;0.059999991208315;;;;;;1.1251727342606;0.03999999165535;;;;;;;;
148;MainEnsemble;void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Val_less_iter);1834;;Single;0.9845262169838;0.034999996423721;;;;;;0.9845262169838;0.034999996423721;;;;;;;;
112;MainEnsemble;DecisionTreeSingle::splitNode(DecisionTreeSingle::Tree*, std::vector<double, std::allocator<double> > const&, int, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, int);1510;;Single;0.9845262169838;0.034999996423721;;;;;;0.9845262169838;0.034999996423721;;;;;;;;
165;MainEnsemble;Math::calculateMeanWithIndices(std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&);2138;;Single;0.70323300361633;0.024999998509884;;;;;;0.70323300361633;0.024999998509884;;;;;;;;
125;MainEnsemble;DecisionTreeSingle::findBestSplitOMP(std::vector<double, std::allocator<double> > const&, int, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double) [clone ._omp_fn.0];1523;;Innermost;0.70323300361633;0.024999998509884;;;;;;0.70323300361633;0.024999998509884;;;;;;;;
147;MainEnsemble;__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Iter_less_iter);1828;;Innermost;0.56258642673492;0.019999999552965;;;;;;0.56258642673492;0.019999999552965;;;;;;;;
102;MainEnsemble;Boosting::train(std::vector<double, std::allocator<double> > const&, int, std::vector<double, std::allocator<double> > const&, int);1490;;Innermost;0.56258642673492;0.019999999552965;;;;;;0.56258642673492;0.019999999552965;;;;;;;;
128;MainEnsemble;DecisionTreeSingle::findBestSplitOMP(std::vector<double, std::allocator<double> > const&, int, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double) [clone ._omp_fn.0];1523;;Outermost;5.4852175712585;0.19499999284744;;;;;;0.42193982005119;0.014999999664724;;;;;;;;
176;MainEnsemble;int std::accumulate<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, int>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, int);2157;;Single;0.28129321336746;0.0099999997764826;;;;;;0.28129321336746;0.0099999997764826;;;;;;;;
167;MainEnsemble;Math::calculateMSEWithIndices(std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&);2140;;Single;0.28129321336746;0.0099999997764826;;;;;;0.28129321336746;0.0099999997764826;;;;;;;;
143;MainEnsemble;std::pair<double, int>* std::__relocate_a_1<std::pair<double, int>*, std::pair<double, int>*, std::allocator<std::pair<double, int> > >(std::pair<double, int>*, std::pair<double, int>*, std::pair<double, int>*, std::allocator<std::pair<double, int> >&);1824;;Single;0.28129321336746;0.0099999997764826;;;;;;0.28129321336746;0.0099999997764826;;;;;;;;
140;MainEnsemble;void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Iter_less_iter);1787;;Single;0.28129321336746;0.0099999997764826;;;;;;0.28129321336746;0.0099999997764826;;;;;;;;
105;MainEnsemble;Boosting::predict(std::vector<double, std::allocator<double> > const&, int) const;1492;;Innermost;0.14064660668373;0.0049999998882413;;;;;;0.14064660668373;0.0049999998882413;;;;;;;;
66;MainEnsemble;std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, double> >*);737;;Single;0.14064660668373;0.0049999998882413;;;;;;0.14064660668373;0.0049999998882413;;;;;;;;
