function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
1874;MainEnsemble;bool std::operator< <double, int>(std::pair<double, int> const&, std::pair<double, int> const&);;23.127658843994;0.55390638113022;0.00499999942258;0.017785459756851;0.56500005722046;14.854102134705;0.047694947570562;23.127658843994;0.55390638113022;0;0.013945417478681;0.56500005722046;17.693639755249;0.042833473533392;138;"100,0,0,0,0,0,0,0,0,0";_ZStltIdiEbRKSt4pairIT_T0_ES5_;;
1610;MainEnsemble;__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >::operator*() const;;12.576546669006;0.30120772123337;0.0048417500220239;0.012472321279347;0.29999995231628;10.080535888672;0.028537072241306;12.576546669006;0.30120772123337;0;0.00758260441944;0.29999995231628;12.34725189209;0.023033907637;107;"100,0,0,0,0,0,0,0,0,0";_ZNK9__gnu_cxx17__normal_iteratorIPSt4pairIdiESt6vectorIS2_SaIS2_EEEdeEv;;
1524;MainEnsemble;DecisionTreeSingle::findBestSplitOMP(std::vector<double, std::allocator<double> > const&, int, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double) [clone ._omp_fn.0];;6.2176184654236;0.14891166985035;0.0049999989569187;0.0078571420162916;0.10499997437;7.4390254020691;0.011201485060155;0;0;0;0;0;0;0;84;"100,0,0,0,0,0,0,0,0,0";_ZN18DecisionTreeSingle16findBestSplitOMPERKSt6vectorIdSaIdEEiS4_RKS0_IiSaIiEEd._omp_fn.0;;
1829;MainEnsemble;std::pair<double, int>::operator=(std::pair<double, int>&&);;3.956666469574;0.094761982560158;0.0049999989569187;0.0072413785383105;0.070000000298023;7.4098124504089;0.0087945563718677;3.956666469574;0.094761982560158;0;0.0023863634560257;0.070000000298023;6.9718203544617;0.0060699386522174;58;"100,0,0,0,0,0,0,0,0,0";_ZNSt4pairIdiEaSEOS0_;;
1609;MainEnsemble;__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >::operator++();;3.721150636673;0.089121393859386;0.00499999942258;0.0091860452666879;0.14499998092651;10.213485717773;0.021323196589947;3.721150636673;0.089121393859386;0;0.0022443179041147;0.14499998092651;8.122576713562;0.011171004734933;43;"100,0,0,0,0,0,0,0,0,0";_ZN9__gnu_cxx17__normal_iteratorIPSt4pairIdiESt6vectorIS2_SaIS2_EEEppEv;;
1872;MainEnsemble;__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >::operator--();;2.7319841384888;0.065430894494057;0.0048483996652067;0.0072462093085051;0.070000000298023;7.0442914962769;0.010313303209841;2.7319841384888;0.065430894494057;0;0.0016468657413498;0.070000000298023;5.6836562156677;0.0057426546700299;40;"100,0,0,0,0,0,0,0,0,0";_ZN9__gnu_cxx17__normal_iteratorIPSt4pairIdiESt6vectorIS2_SaIS2_EEEmmEv;;
1826;MainEnsemble;bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >) const;;2.3551585674286;0.056405939161777;0.0048417500220239;0.0080594103783369;0.059999998658895;7.4038372039795;0.0099747432395816;2.3551585674286;0.056405939161777;0;0.0014195552794263;0.059999998658895;5.657949924469;0.0051512983627617;31;"100,0,0,0,0,0,0,0,0,0";_ZNK9__gnu_cxx5__ops15_Iter_less_iterclINS_17__normal_iteratorIPSt4pairIdiESt6vectorIS5_SaIS5_EEEESA_EEbT_T0_;;
1830;MainEnsemble;void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Val_less_iter);;2.2609522342682;0.054149702191353;0.0048483996652067;0.0061499583534896;0.029999999329448;6.8311343193054;0.0042097917757928;0.70654761791229;0.016921784728765;0;0.00042613633559085;0.010000000707805;2.6045336723328;0.0014986464520916;39;"100,0,0,0,0,0,0,0,0,0";_ZSt25__unguarded_linear_insertIN9__gnu_cxx17__normal_iteratorIPSt4pairIdiESt6vectorIS3_SaIS3_EEEENS0_5__ops14_Val_less_iterEEvT_T0_;;
1868;MainEnsemble;void std::__relocate_object_a<std::pair<double, int>, std::pair<double, int>, std::allocator<std::pair<double, int> > >(std::pair<double, int>*, std::pair<double, int>*, std::allocator<std::pair<double, int> >&);;2.2609522342682;0.054149702191353;0.0048483996652067;0.0058499602600932;0.024999996647239;7.1360206604004;0.0033369264565408;2.2609522342682;0.054149702191353;0;0.0013627748703584;0.024999996647239;5.959333896637;0.0029487500432879;41;"100,0,0,0,0,0,0,0,0,0";_ZSt19__relocate_object_aISt4pairIdiES1_SaIS1_EEvPT_PT0_RT1_;;
1824;MainEnsemble;__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__normal_iterator<std::pair<double, int>*, std::vector<std::pair<double, int>, std::allocator<std::pair<double, int> > > >, __gnu_cxx::__ops::_Iter_less_iter);;2.213849067688;0.053021587431431;0.00499999942258;0.0073437495157123;0.064999997615814;8.127628326416;0.010624406859279;0.28261902928352;0.0067687127739191;0;0.00017045452841558;0.0049999998882413;2.0753920078278;0.00090990221360698;32;"100,0,0,0,0,0,0,0,0,0";_ZSt21__unguarded_partitionIN9__gnu_cxx17__normal_iteratorIPSt4pairIdiESt6vectorIS3_SaIS3_EEEENS0_5__ops15_Iter_less_iterEET_SB_SB_SB_T0_;;
